timestamp,user_id,group,payment_tag,price
1117576123,300648045626,3,Starter_pack,4.99
1117586552,300648033345,1,Starter_pack,4.99
1117600090,300648043017,1,Starter_pack,4.99
1117604160,266287990954,1,Starter_pack,4.99
1117623335,300648040981,3,Starter_pack,4.99
1117644612,300648048825,1,Starter_pack,4.99
1117644868,300648050234,3,Starter_pack,4.99
1117648937,300648050557,3,Starter_pack,4.99
1117657833,300648045939,1,Starter_pack,4.99
1117658669,300648049046,3,Starter_pack,4.99
1117662427,300648050631,1,Starter_pack,4.99
1117683048,300648052747,3,Starter_pack,4.99
1117724886,300648048344,3,Starter_pack,4.99
1117731567,300648049777,3,Starter_pack,4.99
1117736850,300648046360,1,Starter_pack,4.99
1117744261,300648050368,1,Starter_pack,4.99
1117744665,300648057643,3,Starter_pack,4.99
1117753731,300648057291,1,Starter_pack,4.99
1117780043,300648047295,1,Starter_pack,4.99
1117812208,300648057301,3,Starter_pack,4.99
1117820599,274878108649,3,Starter_pack,4.99
1117832391,300648063028,1,Starter_pack,4.99
1117841565,300648058725,1,Starter_pack,4.99
1117845069,266287991125,3,Starter_pack,4.99
1117854424,300648058514,3,Starter_pack,4.99
1117868630,300648063793,3,Starter_pack,4.99
1117880128,300648065319,1,Starter_pack,4.99
1117884008,274878111009,1,Starter_pack,4.99
1117895283,300648062853,1,Starter_pack,4.99
1117931251,266287991140,1,Starter_pack,4.99
1117938226,300648070957,3,Starter_pack,4.99
1117946096,300648065264,3,Starter_pack,4.99
1117957875,300648070298,3,Starter_pack,4.99
1117971803,300648071643,1,Starter_pack,4.99
1117976249,300648066508,1,Starter_pack,4.99
1117989394,300648069855,1,Starter_pack,4.99
1118006759,300648070058,3,Starter_pack,4.99
1118007485,300648070208,3,Starter_pack,4.99
1118049590,300648072819,1,Starter_pack,4.99
1118054693,300648066907,3,Starter_pack,4.99
1118070764,300648079023,1,Starter_pack,4.99
1118076435,300648068929,3,Starter_pack,4.99
1118083533,300648079935,1,Starter_pack,4.99
1118085282,300648079688,3,Starter_pack,4.99
1118117926,300648082129,3,Starter_pack,4.99
1118121401,300648071440,1,Starter_pack,4.99
1118137497,300648074032,1,Starter_pack,4.99
1118141062,300648077619,1,Starter_pack,4.99
1118143708,300648079369,3,Starter_pack,4.99
1118151756,300648081405,1,Starter_pack,4.99
1118152535,300648084021,1,Starter_pack,4.99
1118156749,300648084171,1,Starter_pack,4.99
1118156842,300648078261,1,Starter_pack,4.99
1118173162,300648080739,1,Starter_pack,4.99
1118192958,300648081752,3,Starter_pack,4.99
1118221325,300648088039,3,Starter_pack,4.99
1118222697,300648078452,3,Starter_pack,4.99
1118241681,274878114057,1,Starter_pack,4.99
1118255263,300648091165,3,Starter_pack,4.99
1118258626,300648084950,3,Starter_pack,4.99
1118262081,300648091773,1,Starter_pack,4.99
1118271278,300648087248,3,Starter_pack,4.99
1118317893,300648094580,3,Starter_pack,4.99
1118321586,300648088621,3,Starter_pack,4.99
1118334122,300648085897,3,Starter_pack,4.99
1118342268,300648088114,1,Starter_pack,4.99
1118350379,300648089071,3,Starter_pack,4.99
1118350817,300648086859,1,Starter_pack,4.99
1118362934,300648097996,1,Starter_pack,4.99
1118368614,300648092710,1,Starter_pack,4.99
1118389899,300648098949,1,Starter_pack,4.99
1118395234,300648099465,1,Starter_pack,4.99
1118395733,300648099512,3,Starter_pack,4.99
1118399676,300648097832,3,Starter_pack,4.99
1118410200,300648096364,1,Starter_pack,4.99
1118419172,300648102118,1,Starter_pack,4.99
1118422672,300648102763,3,Starter_pack,4.99
1118428982,300648098060,3,Starter_pack,4.99
1118436585,300648097000,1,Starter_pack,4.99
1118437980,300648095512,1,Starter_pack,4.99
1118441381,300648097755,1,Starter_pack,4.99
1118441987,300648104612,3,Starter_pack,4.99
1118463529,300648106437,1,Starter_pack,4.99
1118464329,300648105295,3,Starter_pack,4.99
1118483436,300648097741,3,Starter_pack,4.99
1118485288,300648108532,1,Starter_pack,4.99
1118486334,300648108386,3,Starter_pack,4.99
1118491960,300648108351,1,Starter_pack,4.99
1118498677,300648109953,1,Starter_pack,4.99
1118502326,300648099469,3,Starter_pack,4.99
1118514692,300648105472,1,Starter_pack,4.99
1118528639,300648113175,1,Starter_pack,4.99
1118531973,300648113605,3,Starter_pack,4.99
1118543630,300648098896,1,Starter_pack,4.99
1118557583,300648115702,1,Starter_pack,4.99
1118569161,300648116812,1,Starter_pack,4.99
1118577641,300648104594,3,Starter_pack,4.99
1118588988,300648118004,3,Starter_pack,4.99
1118596622,300648111339,1,Starter_pack,4.99
1118640898,300648123724,1,Starter_pack,4.99
1118641489,300648123553,3,Starter_pack,4.99
1118648938,300648108578,3,Starter_pack,4.99
1118678014,300648125901,1,Starter_pack,4.99
1118681627,300648127143,1,Starter_pack,4.99
1118691551,300648129063,1,Starter_pack,4.99
1118702780,300648123706,1,Starter_pack,4.99
1118728733,300648130437,1,Starter_pack,4.99
1118729825,300648131038,1,Starter_pack,4.99
1118756886,266287991938,1,Starter_pack,4.99
1118759385,300648123043,3,Starter_pack,4.99
1118771661,300648121372,1,Starter_pack,4.99
1118771670,300648126501,1,Starter_pack,4.99
1118774621,300648126866,3,Starter_pack,4.99
1118783133,300648134497,3,Starter_pack,4.99
1118786226,300648123638,3,Starter_pack,4.99
1118830478,300648125487,1,Starter_pack,4.99
1118840572,300648141247,3,Starter_pack,4.99
1118852446,300648142651,3,Starter_pack,4.99
1118870083,300648141259,3,Starter_pack,4.99
1118872808,300648144709,3,Starter_pack,4.99
1118875033,300648141154,1,Starter_pack,4.99
1118918116,300648146319,1,Starter_pack,4.99
1118943375,300648150908,3,Starter_pack,4.99
1118962523,300648153704,3,Starter_pack,4.99
1118969973,300648144319,3,Starter_pack,4.99
1118969987,300648151220,3,Starter_pack,4.99
1118982243,300648144895,3,Starter_pack,4.99
1118985910,300648148312,1,Starter_pack,4.99
1119023196,300648155858,3,Starter_pack,4.99
1119024720,300648151688,3,Starter_pack,4.99
1119030829,300648159646,1,Starter_pack,4.99
1119101174,300648157492,1,Starter_pack,4.99
1119127575,300648158720,3,Starter_pack,4.99
1119149994,300648171190,1,Starter_pack,4.99
1119164263,300648168508,1,Starter_pack,4.99
1119169002,300648172864,1,Starter_pack,4.99
1119192765,300648166972,1,Starter_pack,4.99
1119201804,300648177374,3,Starter_pack,4.99
1119220038,300648171561,1,Starter_pack,4.99
1119232132,300648171478,1,Starter_pack,4.99
1119250041,300648182066,3,Starter_pack,4.99
1119268487,300648184999,3,Starter_pack,4.99
1119279372,300648186991,3,Starter_pack,4.99
1119295166,300648179422,1,Starter_pack,4.99
1119307680,300648179461,3,Starter_pack,4.99
1119308494,300648191636,3,Starter_pack,4.99
1119324658,300648178405,3,Starter_pack,4.99
1119329536,300648192806,3,Starter_pack,4.99
1119344189,300648194144,3,Starter_pack,4.99
1119345902,300648187702,1,Starter_pack,4.99
1119346694,300648192777,1,Starter_pack,4.99
1119352541,300648195322,1,Starter_pack,4.99
1119362987,300648196210,1,Starter_pack,4.99
1119365192,300648190912,1,Starter_pack,4.99
1119367013,300648197044,1,Starter_pack,4.99
1119373007,300648193372,1,Starter_pack,4.99
1119377793,300648186333,1,Starter_pack,4.99
1119379292,300648198874,1,Starter_pack,4.99
1119387657,300648194329,3,Starter_pack,4.99
1119390474,300648193018,1,Starter_pack,4.99
1119390958,300648194102,3,Starter_pack,4.99
1119400871,300648202472,3,Starter_pack,4.99
1119404041,274878131518,1,Starter_pack,4.99
1119416588,300648199297,3,Starter_pack,4.99
1119434331,300648199622,3,Starter_pack,4.99
1119444377,300648198517,3,Starter_pack,4.99
1119477755,300648200038,1,Starter_pack,4.99
1119486557,300648203200,1,Starter_pack,4.99
1119514996,300648212794,1,Starter_pack,4.99
1119527017,300648197200,1,Starter_pack,4.99
1119528168,300648213676,1,Starter_pack,4.99
1119534990,300648199777,3,Starter_pack,4.99
1119609179,300648223777,3,Starter_pack,4.99
1119618843,300648224794,1,Starter_pack,4.99
1119625475,300648222976,1,Starter_pack,4.99
1119633078,300648226581,1,Starter_pack,4.99
1119633769,300648209984,3,Starter_pack,4.99
1119636195,300648227307,1,Starter_pack,4.99
1119636384,300648228562,1,Starter_pack,4.99
1119641734,300648229267,3,Starter_pack,4.99
1119648892,300648230029,3,Starter_pack,4.99
1119649193,300648230047,3,Starter_pack,4.99
1119651263,300648219001,3,Starter_pack,4.99
1119652646,300648216106,1,Starter_pack,4.99
1119655596,300648230571,1,Starter_pack,4.99
1119682721,300648223201,3,Starter_pack,4.99
1119693000,300648232922,3,Starter_pack,4.99
1119694941,300648225862,1,Starter_pack,4.99
1119707098,300648234466,1,Starter_pack,4.99
1119711808,300648235154,3,Starter_pack,4.99
1119716833,300648235005,1,Starter_pack,4.99
1119717382,300648234217,3,Starter_pack,4.99
1119719513,300648228931,3,Starter_pack,4.99
1119749699,300648236091,1,Starter_pack,4.99
1119762791,300648237842,3,Starter_pack,4.99
1119770119,300648232088,3,Starter_pack,4.99
1119778265,274878139689,1,Starter_pack,4.99
1119784300,300648226654,1,Starter_pack,4.99
1119787357,300648234014,3,Starter_pack,4.99
1119795745,300648240909,1,Starter_pack,4.99
1119825068,300648243507,1,Starter_pack,4.99
1119825099,300648243547,3,Starter_pack,4.99
1119841918,300648244551,1,Starter_pack,4.99
1119845326,300648244676,3,Starter_pack,4.99
1119859881,300648233000,3,Starter_pack,4.99
1119866989,300648245812,1,Starter_pack,4.99
1119879183,300648240057,1,Starter_pack,4.99
1119909226,300648248695,3,Starter_pack,4.99
1119923325,300648248984,3,Starter_pack,4.99
1119937632,266287992616,1,Starter_pack,4.99
1119962234,300648246976,1,Starter_pack,4.99
1119978054,300648256197,1,Starter_pack,4.99
1119987037,300648257403,1,Starter_pack,4.99
1119990418,300648247887,1,Starter_pack,4.99
1119993365,300648255316,1,Starter_pack,4.99
1120005494,300648249950,3,Starter_pack,4.99
1120008276,300648249286,1,Starter_pack,4.99
1120009537,300648259432,1,Starter_pack,4.99
1120019814,300648260271,1,Starter_pack,4.99
1120033858,274878143264,3,Starter_pack,4.99
1120042096,300648247851,1,Starter_pack,4.99
1120073215,300648259143,1,Starter_pack,4.99
1120076016,300648258538,1,Starter_pack,4.99
1120115367,300648269338,1,Starter_pack,4.99
1120130806,274878145815,1,Starter_pack,4.99
1120132312,300648270758,3,Starter_pack,4.99
1120138419,300648271413,1,Starter_pack,4.99
1120138724,300648271725,1,Starter_pack,4.99
1120142822,300648263457,1,Starter_pack,4.99
1120156727,300648272797,3,Starter_pack,4.99
1120164197,300648264279,1,Starter_pack,4.99
1120168530,300648274406,3,Starter_pack,4.99
1120174252,300648274869,1,Starter_pack,4.99
1120180168,300648275637,1,Starter_pack,4.99
1120211657,300648271297,3,Starter_pack,4.99
1120212958,300648277641,1,Starter_pack,4.99
1120245880,300648281895,1,Starter_pack,4.99
1120250273,300648269781,1,Starter_pack,4.99
1120258438,300648275452,1,Starter_pack,4.99
1120275811,300648275288,3,Starter_pack,4.99
1120299069,300648277540,1,Starter_pack,4.99
1120323016,300648289689,1,Starter_pack,4.99
1120328809,300648278530,1,Starter_pack,4.99
1120331503,300648278080,1,Starter_pack,4.99
1120337442,300648290912,3,Starter_pack,4.99
1120337577,300648275053,3,Starter_pack,4.99
1120342332,300648286388,3,Starter_pack,4.99
1120353942,300648292618,1,Starter_pack,4.99
1120379301,300648281350,1,Starter_pack,4.99
1120381954,300648285334,1,Starter_pack,4.99
1120396458,300648295753,3,Starter_pack,4.99
1120401758,300648294856,1,Starter_pack,4.99
1120407684,300648280528,1,Starter_pack,4.99
1120418397,300648294673,3,Starter_pack,4.99
1120421637,300648294933,1,Starter_pack,4.99
1120432533,300648299979,1,Starter_pack,4.99
1120481786,300648296829,1,Starter_pack,4.99
1120485493,300648303777,1,Starter_pack,4.99
1120485704,300648290242,1,Starter_pack,4.99
1120487461,300648294406,1,Starter_pack,4.99
1120492242,300648302648,3,Starter_pack,4.99
1120496434,300648303110,3,Starter_pack,4.99
1120509642,274878149584,1,Starter_pack,4.99
1120519122,300648300392,3,Starter_pack,4.99
1120519157,300648300010,1,Starter_pack,4.99
1120555437,300648307126,1,Starter_pack,4.99
1120569467,300648310802,3,Starter_pack,4.99
1120570351,300648305533,3,Starter_pack,4.99
1120584206,300648312592,1,Starter_pack,4.99
1120585581,300648300416,3,Starter_pack,4.99
1120593176,300648312873,1,Starter_pack,4.99
1120599471,300648308019,1,Starter_pack,4.99
1120604997,300648314476,1,Starter_pack,4.99
1120607512,300648315021,1,Starter_pack,4.99
1120608156,300648314804,3,Starter_pack,4.99
1120644824,300648317302,1,Starter_pack,4.99
1120649350,300648317336,3,Starter_pack,4.99
1120655272,300648304916,3,Starter_pack,4.99
1120673575,300648311104,1,Starter_pack,4.99
1120685523,304942680607,3,Starter_pack,4.99
1120686966,300648316965,1,Starter_pack,4.99
1120693092,304942682067,1,Starter_pack,4.99
1120693462,304942682413,3,Starter_pack,4.99
1120700087,300648313912,1,Starter_pack,4.99
1120731608,300648317301,1,Starter_pack,4.99
1120747562,304942685684,3,Starter_pack,4.99
1120751929,304942686470,3,Starter_pack,4.99
1120757758,300648312939,1,Starter_pack,4.99
1120760157,300648316593,1,Starter_pack,4.99
1120761075,304942687921,3,Starter_pack,4.99
1120761161,304942682983,3,Starter_pack,4.99
1120761562,304942686757,3,Starter_pack,4.99
1120765353,300648314030,3,Starter_pack,4.99
1120769864,300648316684,1,Starter_pack,4.99
1120779216,304942682078,3,Starter_pack,4.99
1120817171,304942681562,3,Starter_pack,4.99
1120842139,304942690858,1,Starter_pack,4.99
1120851478,304942682374,1,Starter_pack,4.99
1120852388,304942689733,3,Starter_pack,4.99
1120853091,304942689710,3,Starter_pack,4.99
1120858894,304942696862,3,Starter_pack,4.99
1120901898,304942685558,3,Starter_pack,4.99
1120910476,304942700356,1,Starter_pack,4.99
1120920039,304942688953,3,Starter_pack,4.99
1120927685,304942698370,1,Starter_pack,4.99
1120928972,304942692013,3,Starter_pack,4.99
1120936480,279172881152,3,Starter_pack,4.99
1120937032,304942702647,1,Starter_pack,4.99
1120942154,304942701249,1,Starter_pack,4.99
1120951489,304942703258,3,Starter_pack,4.99
1120958021,304942704279,1,Starter_pack,4.99
1120986080,304942700026,1,Starter_pack,4.99
1120994925,304942703347,3,Starter_pack,4.99
1120998090,304942696306,1,Starter_pack,4.99
1120999647,304942706086,1,Starter_pack,4.99
1120999678,304942706275,3,Starter_pack,4.99
1121000586,304942699843,3,Starter_pack,4.99
1121001020,304942706420,3,Starter_pack,4.99
1121014493,304942696604,3,Starter_pack,4.99
1121019962,304942708430,3,Starter_pack,4.99
1121021750,304942702228,1,Starter_pack,4.99
1121034945,304942707501,1,Starter_pack,4.99
1121041550,304942703956,1,Starter_pack,4.99
1121043888,304942709828,3,Starter_pack,4.99
1121045714,304942704250,1,Starter_pack,4.99
1121046124,304942710178,1,Starter_pack,4.99
1121055781,304942709791,3,Starter_pack,4.99
1121059726,304942710979,3,Starter_pack,4.99
1121071782,304942711370,3,Starter_pack,4.99
1121078536,304942711915,3,Starter_pack,4.99
1121090824,304942705360,1,Starter_pack,4.99
1121094663,304942709595,1,Starter_pack,4.99
1121094945,304942708082,3,Starter_pack,4.99
1121098870,304942714490,3,Starter_pack,4.99
1121099275,304942706090,3,Starter_pack,4.99
1121103198,304942715282,3,Starter_pack,4.99
1121104873,304942714546,1,Starter_pack,4.99
1121106314,304942712895,1,Starter_pack,4.99
1121107131,304942708088,3,Starter_pack,4.99
1121111271,279172881340,1,Starter_pack,4.99
1121113665,304942714291,3,Starter_pack,4.99
1121116380,304942704309,1,Starter_pack,4.99
1121133549,304942717004,3,Starter_pack,4.99
1121139509,304942711197,1,Starter_pack,4.99
1121152588,304942717244,3,Starter_pack,4.99
1121168120,304942706498,3,Starter_pack,4.99
1121174333,304942716944,3,Starter_pack,4.99
1121186224,304942720282,1,Starter_pack,4.99
1121186705,304942712769,1,Starter_pack,4.99
1121216199,304942714623,1,Starter_pack,4.99
1121220774,304942723741,3,Starter_pack,4.99
1121225269,304942722718,1,Starter_pack,4.99
1121231577,304942719058,1,Starter_pack,4.99
1121239993,304942712031,1,Starter_pack,4.99
1121243008,304942724482,1,Starter_pack,4.99
1121247397,304942721703,1,Starter_pack,4.99
1121252699,304942719034,1,Starter_pack,4.99
1121254215,304942725037,3,Starter_pack,4.99
1121255196,304942714971,1,Starter_pack,4.99
1121259345,304942714684,1,Starter_pack,4.99
1121260659,304942720513,3,Starter_pack,4.99
1121264387,304942714336,1,Starter_pack,4.99
1121267320,304942717153,3,Starter_pack,4.99
1121272576,304942727187,1,Starter_pack,4.99
1121281653,304942723155,1,Starter_pack,4.99
1121282988,304942727590,1,Starter_pack,4.99
1121284776,304942728320,3,Starter_pack,4.99
1121306006,304942717917,1,Starter_pack,4.99
1121357653,279172890004,1,Starter_pack,4.99
1121359047,304942726105,3,Starter_pack,4.99
1121359897,304942726131,1,Starter_pack,4.99
1121361138,304942725915,1,Starter_pack,4.99
1121366676,304942722220,1,Starter_pack,4.99
1121371994,304942734668,3,Starter_pack,4.99
1121374684,304942731925,3,Starter_pack,4.99
1121375674,304942726372,1,Starter_pack,4.99
1121376728,304942727619,1,Starter_pack,4.99
1121413907,304942727253,1,Starter_pack,4.99
1121416605,304942725331,3,Starter_pack,4.99
1121417585,304942736829,1,Starter_pack,4.99
1121419746,304942725134,3,Starter_pack,4.99
1121423728,304942725382,1,Starter_pack,4.99
1121427927,279172892931,1,Starter_pack,4.99
1121434717,304942732369,3,Starter_pack,4.99
1121467461,304942741171,3,Starter_pack,4.99
1121472850,304942742217,1,Starter_pack,4.99
1121498373,304942742552,3,Starter_pack,4.99
1121499779,304942739509,3,Starter_pack,4.99
1121518506,304942741479,1,Starter_pack,4.99
1121529775,304942745990,3,Starter_pack,4.99
1121534154,304942739204,3,Starter_pack,4.99
1121535471,304942745218,1,Starter_pack,4.99
1121536697,304942735390,1,Starter_pack,4.99
1121536885,304942746373,3,Starter_pack,4.99
1121555130,304942746231,1,Starter_pack,4.99
1121571446,304942738882,1,Starter_pack,4.99
1121576545,304942743076,1,Starter_pack,4.99
1121594020,304942747490,3,Starter_pack,4.99
1121594898,304942747750,1,Starter_pack,4.99
1121603634,304942739835,1,Starter_pack,4.99
1121604065,304942745972,3,Starter_pack,4.99
1121607127,304942751272,1,Starter_pack,4.99
1121607935,304942748053,3,Starter_pack,4.99
1121619898,304942747280,3,Starter_pack,4.99
1121654994,304942745895,1,Starter_pack,4.99
1121665270,279172896577,3,Starter_pack,4.99
1121671678,304942755352,1,Starter_pack,4.99
1121672726,304942749710,3,Starter_pack,4.99
1121685514,304942757167,3,Starter_pack,4.99
1121690075,304942750052,3,Starter_pack,4.99
1121690748,304942757564,3,Starter_pack,4.99
1121698068,304942746676,1,Starter_pack,4.99
1121712041,304942760096,3,Starter_pack,4.99
1121716272,304942755951,1,Starter_pack,4.99
1121717975,304942756761,1,Starter_pack,4.99
1121720018,304942759774,1,Starter_pack,4.99
1121720518,304942755152,3,Starter_pack,4.99
1121724929,304942759544,3,Starter_pack,4.99
1121728841,304942749339,1,Starter_pack,4.99
1121729691,304942748482,1,Starter_pack,4.99
1121749526,304942758837,1,Starter_pack,4.99
1121769001,304942763128,1,Starter_pack,4.99
1121784563,304942762732,1,Starter_pack,4.99
1121784625,304942759228,1,Starter_pack,4.99
1121784768,304942753669,3,Starter_pack,4.99
1121788195,304942761931,3,Starter_pack,4.99
1121795259,304942766143,3,Starter_pack,4.99
1121795537,304942765671,1,Starter_pack,4.99
1121796306,304942765651,3,Starter_pack,4.99
1121801986,304942764274,1,Starter_pack,4.99
1121821878,304942768000,1,Starter_pack,4.99
1121833227,304942758133,3,Starter_pack,4.99
1121834908,304942762274,3,Starter_pack,4.99
1121884789,304942767373,3,Starter_pack,4.99
1121888015,304942764211,3,Starter_pack,4.99
1121891598,304942766696,3,Starter_pack,4.99
1121895394,304942763888,3,Starter_pack,4.99
1122058424,300648278080,1,Common,249.99
1123859080,304942761844,1,Common,249.99
1119008576,300648060011,2,Common,249.99
1120255905,300648092710,1,Common,249.99
1122622813,300648293712,2,Common,249.99
1118955008,300648005766,2,Common,249.99
1119591855,300648011121,1,Common,249.99
1122648730,304942707483,1,Common,249.99
1122688540,304942687125,1,Common,249.99
1118449315,300647977829,2,Common,249.99
1118449586,300647977829,2,Common,249.99
1121703635,300648179461,3,Common,249.99
1122754380,304942704279,1,Common,249.99
1119803168,300648039558,2,Common,249.99
1120913732,300648110095,3,Common,249.99
1123370628,304942741171,3,Common,249.99
1121783210,300648310446,2,Common,249.99
1121948639,274878138403,3,Common,19.99
1122276403,279172881325,3,Common,19.99
1122880928,279172876921,3,Common,19.99
1122906425,279172876346,3,Common,19.99
1123661111,279172886326,1,Common,19.99
1118791532,300648023646,2,Common,19.99
1119071924,300648065264,3,Common,19.99
1119801509,300648049439,2,Common,19.99
1120045379,300648067566,2,Common,19.99
1120490733,300648146319,1,Common,19.99
1121527692,300648278256,2,Common,19.99
1123014403,304942681776,2,Common,19.99
1118815265,300648026821,3,Common,19.99
1118970124,300648002178,2,Common,19.99
1119033981,300648052429,3,Common,19.99
1119319251,300648080693,2,Common,19.99
1119425358,300648050368,1,Common,19.99
1119465254,300648010380,2,Common,19.99
1119720419,300648023527,3,Common,19.99
1119940403,300648059329,3,Common,19.99
1121466458,300648208250,3,Common,19.99
1121620176,300648261819,1,Common,19.99
1121765815,300648258647,2,Common,19.99
1122314602,304942687125,1,Common,19.99
1122797609,304942747490,3,Common,19.99
1122917395,304942748549,2,Common,19.99
1123109311,304942764840,2,Common,19.99
1123148153,279172890004,1,Common,19.99
1123315467,304942724220,2,Common,19.99
1122697712,304942733249,2,Common,49.99
1123185432,304942709963,2,Common,99.99
1116937130,274878086319,1,Starter_pack,4.99
1117041478,274878088396,1,Starter_pack,4.99
1117141796,274878092577,1,Starter_pack,4.99
1117160096,274878087655,3,Starter_pack,4.99
1117188332,274878091173,1,Starter_pack,4.99
1117193685,274878086560,1,Starter_pack,4.99
1117217500,274878091240,1,Starter_pack,4.99
1117219546,274878094191,1,Starter_pack,4.99
1117469386,274878095115,1,Starter_pack,4.99
1117530065,274878097268,3,Starter_pack,4.99
1117546541,274878089794,1,Starter_pack,4.99
1117712544,274878099326,3,Starter_pack,4.99
1117771116,274878099265,3,Starter_pack,4.99
1117890923,274878098216,3,Starter_pack,4.99
1117989705,274878107995,3,Starter_pack,4.99
1118167306,274878098175,1,Starter_pack,4.99
1118419546,274878117037,3,Starter_pack,4.99
1118436835,274878117171,1,Starter_pack,4.99
1118472189,274878090964,1,Starter_pack,4.99
1118507564,274878116257,3,Starter_pack,4.99
1118689568,274878115113,1,Starter_pack,4.99
1118776437,274878091732,1,Starter_pack,4.99
1118874856,274878122253,1,Starter_pack,4.99
1118901607,274878108613,3,Starter_pack,4.99
1119023010,274878120014,3,Starter_pack,4.99
1119290886,274878124947,1,Starter_pack,4.99
1119334206,274878127082,3,Starter_pack,4.99
1119423179,274878132356,3,Starter_pack,4.99
1119534919,274878131433,1,Starter_pack,4.99
1119604605,274878135465,1,Starter_pack,4.99
1119787755,274878138403,3,Starter_pack,4.99
1119806494,274878101925,1,Starter_pack,4.99
1119873698,274878138615,1,Starter_pack,4.99
1119944138,274878113857,3,Starter_pack,4.99
1119968833,274878139551,1,Starter_pack,4.99
1120023081,274878136767,1,Starter_pack,4.99
1120070886,274878139267,3,Starter_pack,4.99
1120135670,274878140655,1,Starter_pack,4.99
1120240746,274878138538,1,Starter_pack,4.99
1120245901,274878142594,1,Starter_pack,4.99
1120360602,274878145816,1,Starter_pack,4.99
1120486488,274878140234,3,Starter_pack,4.99
1120573999,274878144224,3,Starter_pack,4.99
1120604542,274878150364,1,Starter_pack,4.99
1120738430,274878144879,1,Starter_pack,4.99
1120803750,274878150806,3,Starter_pack,4.99
1120811826,274878147201,1,Starter_pack,4.99
1120909364,279172877050,1,Starter_pack,4.99
1120946345,279172876347,1,Starter_pack,4.99
1120994640,274878152896,1,Starter_pack,4.99
1121001855,274878151429,3,Starter_pack,4.99
1121083837,274878132850,1,Starter_pack,4.99
1121118799,279172878291,1,Starter_pack,4.99
1121140207,279172876402,1,Starter_pack,4.99
1121247917,279172876921,3,Starter_pack,4.99
1121258402,279172883247,1,Starter_pack,4.99
1121268601,274878138627,1,Starter_pack,4.99
1121276522,279172880000,3,Starter_pack,4.99
1121443076,279172883973,1,Starter_pack,4.99
1121510563,279172878938,3,Starter_pack,4.99
1121514554,279172879118,3,Starter_pack,4.99
1121515368,279172881754,1,Starter_pack,4.99
1121583288,274878145588,1,Starter_pack,4.99
1121588669,279172887085,3,Starter_pack,4.99
1121593973,279172883594,3,Starter_pack,4.99
1121602051,279172883696,3,Starter_pack,4.99
1121811289,279172887991,3,Starter_pack,4.99
1121857831,279172886326,1,Starter_pack,4.99
1121863448,279172895877,1,Starter_pack,4.99
1121952277,279172894395,1,Starter_pack,4.99
1122051582,279172898289,1,Starter_pack,4.99
1122052520,279172879179,1,Starter_pack,4.99
1122183552,279172878305,2,Starter_pack,0.99
1122219375,279172889449,3,Starter_pack,4.99
1122226624,279172879807,3,Starter_pack,4.99
1122544532,279172894945,3,Starter_pack,4.99
1122834632,279172897925,2,Starter_pack,0.99
1122906971,279172889144,3,Starter_pack,4.99
1123080441,279172895435,2,Starter_pack,0.99
1123662820,279172890373,3,Starter_pack,4.99
1117568730,274878094550,3,Common,4.99
1117636368,274878093303,1,Common,4.99
1117724845,274878087937,3,Common,4.99
1117784041,274878086199,1,Common,4.99
1117803689,274878086711,2,Common,4.99
1117903093,274878089235,1,Common,4.99
1117965933,274878087945,1,Common,4.99
1117973048,274878103799,2,Common,4.99
1117998567,274878100509,1,Common,4.99
1118036469,274878094433,2,Common,4.99
1118319207,274878093036,2,Common,4.99
1118545616,274878112023,1,Common,4.99
1118546757,274878090235,3,Common,4.99
1118586932,274878107132,3,Common,4.99
1118745494,274878114300,2,Common,4.99
1118781806,274878110816,3,Common,4.99
1118951956,274878115239,1,Common,4.99
1119106028,274878095359,3,Common,4.99
1119115028,274878117994,1,Common,4.99
1119266231,274878123939,1,Common,4.99
1119371598,274878126520,1,Common,4.99
1119373392,274878125494,1,Common,4.99
1119424566,274878112270,1,Common,4.99
1119592479,274878126686,3,Common,4.99
1119622898,274878107222,3,Common,4.99
1119783342,274878129003,1,Common,4.99
1120023289,274878126024,2,Common,4.99
1120266026,274878119000,3,Common,4.99
1120311321,274878139633,3,Common,4.99
1120314935,274878134322,2,Common,4.99
1120479955,274878134116,1,Common,4.99
1120980567,274878136799,2,Common,4.99
1121001458,274878130483,3,Common,4.99
1121187968,274878141468,2,Common,4.99
1121190296,274878153682,1,Common,4.99
1121239046,279172877103,1,Common,4.99
1121511551,279172882852,1,Common,4.99
1121634436,274878148512,2,Common,4.99
1121727093,279172881303,1,Common,4.99
1121763791,279172878212,3,Common,4.99
1121855449,279172879874,3,Common,4.99
1121954926,279172888759,3,Common,4.99
1122023512,279172884583,3,Common,4.99
1122025398,279172890352,1,Common,4.99
1122089241,279172889207,2,Common,4.99
1122119869,279172881668,3,Common,4.99
1122195435,279172887664,1,Common,4.99
1122393548,279172895681,2,Common,4.99
1122539442,279172891545,1,Common,4.99
1122827916,279172898571,1,Common,4.99
1122869119,279172896362,3,Common,4.99
1123829918,279172899956,3,Common,4.99
1118177550,274878091829,2,Common,4.99
1118378621,274878091249,3,Common,4.99
1118820657,300648022782,2,Common,4.99
1119195112,274878104452,1,Common,4.99
1119202363,274878096966,2,Common,4.99
1119467194,274878113959,3,Common,4.99
1119491907,274878118179,1,Common,4.99
1119625849,274878112193,2,Common,4.99
1119710221,274878099367,3,Common,4.99
1119783343,274878098241,1,Common,4.99
